appID,name,free_to_play,price,required_age,developers,publishers,genres,release_date
10,Counter-Strike,False,8.19,0,Valve,Valve,Action,"1 Nov, 2000"
20,Team Fortress Classic,False,3.99,0,Valve,Valve,Action,"1 Apr, 1999"
30,Day of Defeat,False,3.99,0,Valve,Valve,Action,"1 May, 2003"
40,Deathmatch Classic,False,3.99,0,Valve,Valve,Action,"1 Jun, 2001"
50,Half-Life: Opposing Force,False,3.99,0,Gearbox Software,Valve,Action,"1 Nov, 1999"
60,Ricochet,False,3.99,0,Valve,Valve,Action,"1 Nov, 2000"
70,Half-Life,False,8.19,0,Valve,Valve,Action,"8 Nov, 1998"
80,Counter-Strike: Condition Zero,False,8.19,0,Valve,Valve,Action,"1 Mar, 2004"
100,Counter-Strike: Condition Zero,False,8.19,0,Valve,Valve,Action,"1 Mar, 2004"
130,Half-Life: Blue Shift,False,3.99,0,Gearbox Software,Valve,Action,"1 Jun, 2001"
220,Half-Life 2,False,8.19,0,Valve,Valve,Action,"16 Nov, 2004"
240,Counter-Strike: Source,False,8.19,0,Valve,Valve,Action,"1 Nov, 2004"
280,Half-Life: Source,True,0.0,0,Valve,Valve,Action,"1 Jun, 2004"
300,Day of Defeat: Source,False,8.19,0,Valve,Valve,Action,"12 Jul, 2010"
320,Half-Life 2: Deathmatch,False,3.99,0,Valve,Valve,Action,"1 Nov, 2004"
340,Half-Life 2: Lost Coast,True,0.0,0,Valve,Valve,Action,"27 Oct, 2005"
360,Half-Life Deathmatch: Source,True,0.0,0,Valve,Valve,Action,"1 May, 2006"
380,Half-Life 2: Episode One,False,10.29,0,Valve,Valve,Action,"1 Jun, 2006"
400,Portal,False,8.19,0,Valve,Valve,Action,"10 Oct, 2007"
420,Half-Life 2: Episode Two,False,6.59,0,Valve,Valve,Action,"10 Oct, 2007"
440,Team Fortress 2,True,0.0,0,Valve,Valve,Action-Free to Play,"10 Oct, 2007"
500,Left 4 Dead,False,8.19,0,Valve,Valve,Action,"17 Nov, 2008"
550,Left 4 Dead 2,False,8.19,0,Valve,Valve,Action,"16 Nov, 2009"
570,Dota 2,True,0.0,0,Valve,Valve,Action-Free to Play-Strategy,"9 Jul, 2013"
620,Portal 2,False,9.99,0,Valve,Valve,Action-Adventure,"Apr 18, 2011"
630,Alien Swarm,True,0.0,0,Valve,Valve,Action,"19 Jul, 2010"
730,Counter-Strike: Global Offensive,True,0.0,0,Valve-Hidden Path Entertainment,Valve,Action-Free to Play,"21 Aug, 2012"
1200,Red Orchestra: Ostfront 41-45,False,3.99,0,Tripwire Interactive,Tripwire Interactive,Action,"14 Mar, 2006"
1250,Killing Floor,False,19.99,0,Tripwire Interactive,Tripwire Interactive,Action,"14 May, 2009"
1300,SiN Episodes: Emergence,False,9.99,0,Ritual Entertainment,Ritual Entertainment,Action,"10 May, 2006"
1500,Darwinia,False,8.19,0,Introversion Software,Introversion Software,Indie-Strategy,"14 Jul, 2005"
1510,Uplink,False,9.99,0,Introversion Software,Introversion Software,Indie-Strategy,"23 Aug, 2006"
1520,DEFCON,False,8.19,0,Introversion Software,Introversion Software,Indie-Strategy,"29 Sep, 2006"
1530,Multiwinia,False,8.19,0,Introversion Software,Introversion Software,Indie,"19 Sep, 2008"
1600,Dangerous Waters,False,14.99,0,Sonalysts,Strategy First,Strategy,"7 Feb, 2006"
1610,Space Empires IV Deluxe,False,3.99,0,Malfador Machinations,Strategy First,Strategy,"7 Feb, 2006"
1620,Jagged Alliance 2 Gold,False,19.99,0,Strategy First,Strategy First,Strategy,"6 Jul, 2006"
1630,Disciples II: Rise of the Elves ,False,6.99,0,Strategy First,Strategy First,Strategy,"6 Jul, 2006"
1640,Disciples II: Gallean's Return,False,6.99,0,Strategy First,Strategy First,Strategy,"6 Jul, 2006"
1670,Iron Warriors: T - 72 Tank Command ,False,0.99,0,Strategy First,Strategy First,Strategy,"26 Jul, 2006"
1690,Space Empires V,False,3.99,0,Malfador Machinations,Strategy First,Strategy,"16 Oct, 2006"
1700,Arx Fatalis,False,4.99,0,Arkane Studios,Arkane Studios,RPG,"3 Apr, 2007"
1840,Source Filmmaker,True,0.0,0,Valve,Valve,Animation & Modeling-Video Production,"10 Jul, 2012"
1900,Earth 2160,False,4.99,0,Reality Pump Studios,Topware Interactive-ACE,Strategy,"1 Apr, 2006"
1930,Two Worlds Epic Edition,False,9.99,0,Reality Pump Studios,Topware Interactive,RPG,"30 Apr, 2009"
2100,Dark Messiah of Might & Magic,False,4.99,0,Arkane Studios,Ubisoft,Action-RPG,"25 Oct, 2006"
2130,Dark Messiah of Might & Magic,False,4.99,0,Arkane Studios,Ubisoft,Action-RPG,"25 Oct, 2006"
2200,Quake III Arena,False,14.99,0,id Software,id Software,Action,"3 Aug, 2007"
2210,Quake IV,False,14.99,18,RavenSoft / id Software,Bethesda Softworks,Action,"4 Aug, 2011"
2270,Wolfenstein 3D,False,4.99,0,id Software,Bethesda-Softworks,Action,"3 Aug, 2007"
2280,Ultimate Doom,False,4.99,0,id Software,id Software,Action,"3 Aug, 2007"
2290,Final DOOM,False,4.99,0,id Software,id Software,Action,"3 Aug, 2007"
2300,DOOM II,False,4.99,0,id Software,id Software,Action,"3 Aug, 2007"
2310,QUAKE,False,4.99,0,id Software,id Software,Action,"3 Aug, 2007"
2320,QUAKE II,False,4.99,0,id Software,id Software,Action,"3 Aug, 2007"
2330,QUAKE II Mission Pack: The Reckoning,False,2.99,0,Xatrix Entertainment,id Software,Action,"3 Aug, 2007"
2340,QUAKE II Mission Pack: Ground Zero,False,2.99,0,Rogue Entertainment,id Software,Action,"3 Aug, 2007"
2350,QUAKE III: Team Arena,False,14.99,0,id Software,id Software,Action,"3 Aug, 2007"
2360,HeXen: Beyond Heretic,False,4.99,0,Raven Software,id Software,Action,"3 Aug, 2007"
2370,HeXen: Deathkings of the Dark Citadel,False,4.99,0,Raven Software,id Software,Action,"3 Aug, 2007"
2390,Heretic: Shadow of the Serpent Riders,False,4.99,0,Raven Software,id Software,Action,"3 Aug, 2007"
2400,The Ship: Murder Party,True,0.0,0,Outerlight Ltd.,Blazing Griffin Ltd.,Action-Indie-RPG,"11 Jul, 2006"
2420,The Ship: Single Player,False,0.0,0,Outerlight Ltd.,Blazing Griffin Ltd.,Action-Indie-RPG,"20 Nov, 2006"
2450,Bloody Good Time,False,4.99,0,Outerlight Ltd.,Ubisoft,Action,"29 Oct, 2010"
2500,Shadowgrounds,False,4.99,0,Frozenbyte,Frozenbyte,Action,"8 May, 2006"
2520,Gumboy - Crazy Adventures™,True,0.0,0,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",Casual-Indie,"19 Dec, 2006"
2540,RIP - Trilogy™,False,4.99,0,Elephant Games,,Casual-Indie,"1 Jun, 2007"
2550,RIP - Trilogy™,False,4.99,0,Elephant Games,,Casual-Indie,"1 Jun, 2007"
2570,Vigil: Blood Bitterness™,True,0.0,0,Freegamer,,Indie-RPG,"29 Jun, 2007"
2590,Alpha Prime,False,4.99,0,Black Element,Bohemia Interactive,Action,"7 Nov, 2007"
2600,Vampire: The Masquerade - Bloodlines,False,19.99,0,Troika Games,Activision,Action,"22 Mar, 2007"
2610,GUN™,False,14.99,0,Neversoft,Activision,Action,"13 Oct, 2006"
2620,Call of Duty®,False,19.99,0,Infinity Ward,Activision,Action,"13 Oct, 2006"
2630,Call of Duty® 2,False,19.99,0,Infinity Ward-Aspyr (Mac),Activision-Aspyr (Mac),Action,"13 Oct, 2006"
2640,Call of Duty: United Offensive,False,19.99,0,Gray Matter Studios,Activision,Action,"13 Oct, 2006"
2700,RollerCoaster Tycoon® 3: Platinum,False,0.0,0,Frontier-Aspyr (Mac),Atari-Aspyr (Mac),Simulation-Strategy,"12 Mar, 2008"
2710,Act of War: Direct Action,False,2.99,0,Eugen Systems,THQ Nordic,Action,"12 Mar, 2008"
2720,ThreadSpace: Hyperbol,False,3.99,0,Iocaine Studios,Atari,Action-Indie-Strategy,"12 Jul, 2007"
2780,ARMA: Combat Operations,False,6.49,0,Bohemia Interactive,Bohemia Interactive,Action,"12 Mar, 2008"
2800,X2: The Threat,False,4.99,0,Egosoft,Egosoft,Strategy,"21 Jul, 2006"
2810,X3: Reunion,False,9.99,0,Egosoft,Egosoft,Strategy,"21 Jul, 2006"
2820,X3: Terran Conflict,False,15.99,0,Egosoft,Egosoft,Action-Simulation-Strategy,"16 Oct, 2008"
2840,X: Beyond the Frontier,False,4.49,0,Egosoft,Egosoft,Simulation-Strategy,"8 Oct, 2010"
2850,X: Tension,False,4.49,0,Egosoft,Egosoft,Simulation-Strategy,"8 Oct, 2010"
2870,X Rebirth,False,29.99,0,Egosoft,Egosoft,Action-Simulation,"15 Nov, 2013"
2900,688(I) Hunter/Killer,False,9.99,0,Sonalysts,Strategy First,Strategy,"26 Oct, 2006"
2910,Fleet Command,False,9.99,0,Sonalysts,Strategy First,Strategy,"26 Oct, 2006"
2920,Sub Command,False,9.99,0,Sonalysts,Strategy First,Strategy,"26 Oct, 2006"
2990,FlatOut 2™,False,9.99,0,Bugbear Entertainment,Strategy First,Racing,"21 Dec, 2006"
3010,Xpand Rally,False,4.99,0,Techland,Techland,Racing,"24 Aug, 2006"
3020,Call of Juarez™,False,9.99,0,Techland,Techland Publishing,Action,"8 Nov, 2007"
3050,Xpand Rally Xtreme,False,4.99,0,Techland,Techland,Racing,"8 Oct, 2008"
3130,Men of War: Red Tide,False,4.99,0,1C Entertainment,1C Entertainment-1C-SoftClub,Strategy,"1 Nov, 2009"
3170,King's Bounty: Armored Princess,False,9.99,0,Katauri Interactive,1C Entertainment,RPG-Strategy,"19 Nov, 2009"
3230,Genesis Rising,False,4.99,0,Metamorf,THQ Nordic,Strategy,"6 Aug, 2007"
3260,Safecracker: The Ultimate Puzzle Adventure,False,4.99,0,Kheops Studio,HandyGames,Adventure-Casual,"29 Aug, 2007"
3270,Painkiller Overdose,False,4.99,0,Mindware Studios,THQ Nordic,Action,"30 Oct, 2007"
3300,Bejeweled 2 Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3310,Chuzzle Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3320,Insaniquarium Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3330,Zuma Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3340,AstroPop Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3350,Bejeweled Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3360,Big Money! Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3380,Dynomite Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3390,Feeding Frenzy 2 Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3400,Hammer Heads Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3410,Heavy Weapon Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3420,Iggle Pop Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3430,Pizza Frenzy Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3440,Rocket Mania Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3450,Typer Shark! Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3460,Talismania Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"30 Aug, 2006"
3480,Peggle Deluxe,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"6 Mar, 2007"
3490,Venice Deluxe,False,4.99,0,"Retro64, Inc.","PopCap Games, Inc.",Casual,"25 Jun, 2007"
3500,Mystery P.I.™ - The Lottery Ticket,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"16 Oct, 2007"
3510,Amazing Adventures The Lost Tomb™,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"13 Dec, 2007"
3520,Mystery P.I.™ - The Vegas Heist,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"5 Jun, 2008"
3530,Amazing Adventures Around the World,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"15 Apr, 2009"
3540,Peggle™ Nights,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"15 Oct, 2008"
3560,Bejeweled Twist,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Strategy-Casual,"18 Nov, 2008"
3570,Mystery P.I.™ - The New York Fortune,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"28 Jan, 2009"
3580,The Wizard's Pen™,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Casual,"18 Feb, 2009"
3590,Plants vs. Zombies GOTY Edition,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Strategy,"5 May, 2009"
3600,Escape Rosecliff Island,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"15 Apr, 2009"
3610,Mystery P.I. - Lost in Los Angeles,False,4.99,0,SpinTop Games,"PopCap Games, Inc.",Casual,"27 Jul, 2009"
3620,Zuma's Revenge!,False,4.99,0,"PopCap Games, Inc.","PopCap Games, Inc.",Action-Casual,"15 Sep, 2009"
3700,Sniper Elite,False,7.99,0,Rebellion,Rebellion,Action,"16 Jul, 2009"
3710,Judge Dredd: Dredd vs. Death,False,7.99,0,Rebellion,Rebellion,Action,"26 Mar, 2009"
3720,Evil Genius,False,9.99,0,Elixir Studios,Rebellion,Strategy,"22 Jun, 2009"
3730,Aliens versus Predator Classic 2000,False,4.99,0,Rebellion,Rebellion,Action,"15 Jan, 2010"
3800,Advent Rising,False,9.99,0,GlyphX Games,Majesco Entertainment,Action,"14 Sep, 2006"
3810,BloodRayne,False,9.99,0,Terminal Reality,Majesco Entertainment,Action,"14 Sep, 2006"
3820,BloodRayne 2,False,9.99,0,Terminal Reality,Majesco Entertainment,Action,"14 Sep, 2006"
3830,Psychonauts,False,9.99,0,Double Fine Productions,Double Fine Productions,Action,"11 Oct, 2006"
3900,Sid Meier's Civilization® IV,False,19.99,0,Firaxis Games,2K,Strategy,"25 Oct, 2006"
3910,Sid Meier's Civilization® III Complete,False,4.99,0,Firaxis Games,2K,Strategy,"25 Oct, 2006"
3920,Sid Meier's Pirates!,False,9.99,0,Firaxis Games,2K,RPG,"11 Jul, 2005"
3960,Shattered Union,False,4.99,0,PopTop,2K,Strategy,"25 Oct, 2006"
3980,CivCity: Rome,False,9.99,0,FireFly Studios-Firaxis Games,2K,Strategy,"6 Apr, 2007"
3990,Civilization IV®: Warlords,False,4.99,0,Firaxis Games,2K,Strategy,"6 Apr, 2007"
4000,Garry's Mod,False,9.99,0,Facepunch Studios,Valve,Indie-Simulation,"29 Nov, 2006"
4100,Poker Superstars II,False,9.99,0,Funkitron,Funkitron,Casual-Strategy-Indie,"5 Oct, 2006"
4230,RACE - The WTCC Game,False,29.95,0,SimBin,SimBin,Racing,"24 Nov, 2006"
4240,RACE - The WTCC Game,False,29.95,0,SimBin,SimBin,Racing,"24 Nov, 2006"
4290,RACE: Caterham Expansion,False,4.99,0,SimBin,SimBin,Racing,"22 Jun, 2007"
4300,RoboBlitz,False,9.99,0,Naked Sky Entertainment,Naked Sky Entertainment,Action-Indie,"7 Nov, 2006"
4420,Silverfall,False,9.99,0,Monte Cristo,Focus Home Interactive,RPG,"20 Mar, 2007"
4460,City Life 2008,False,9.99,0,Monte Cristo,Focus Home Interactive,Simulation-Strategy,"29 Sep, 2008"
4470,Silverfall: Earth Awakening,False,9.99,0,Monte Cristo,Focus Home Interactive,RPG,"18 Jul, 2008"
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,False,15.99,0,GSC Game World,GSC Game World,Action-RPG,"20 Mar, 2007"
4520,Full Spectrum Warrior,False,6.99,0,Pandemic Studios,THQ Nordic,Action-Strategy,"17 Jul, 2007"
4530,Full Spectrum Warrior: Ten Hammers,False,9.99,0,Pandemic Studios,THQ Nordic,Action-Strategy,"17 Jul, 2007"
4560,Company of Heroes - Legacy Edition,True,0.0,18,Relic Entertainment,SEGA,Violent-Action-Strategy,"17 Jul, 2007"
4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",False,12.99,16,Relic Entertainment,SEGA,Strategy,"7 Aug, 2007"
4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",False,12.99,16,Relic Entertainment,SEGA,Strategy,"7 Aug, 2007"
4700,Total War: MEDIEVAL II – Definitive Edition,True,0.0,0,CREATIVE ASSEMBLY-Feral Interactive (Mac)-Feral Interactive (Linux),SEGA-Feral Interactive (Mac)-Feral Interactive (Linux),Strategy,"15 Nov, 2006"
4720,Condemned: Criminal Origins,False,9.99,18,Monolith,SEGA,Action,"29 Oct, 2012"
4760,Rome: Total War™ - Collection,False,7.99,0,CREATIVE ASSEMBLY,SEGA,Strategy,"28 Aug, 2007"
4770,Rome: Total War™ - Alexander,False,3.99,0,The Creative Assembly,SEGA,Strategy,"28 Aug, 2007"
4780,Medieval II: Total War™ Kingdoms,True,0.0,0,The Creative Assembly-Feral Interactive (Mac)-Feral Interactive (Linux),SEGA-Feral Interactive (Mac)-Feral Interactive (Linux),Strategy,"28 Aug, 2007"
4800,Heroes of Annihilated Empires,False,14.99,0,GSC Game World,GSC Game World,Strategy,"22 Nov, 2006"
4850,Cossacks: Back to War,False,4.99,0,GSC Game World,GSC World Publishing,Strategy,"2 Sep, 2010"
4870,Cossacks: Art of War,False,4.99,0,GSC Game World,GSC World Publishing,Strategy,"26 Aug, 2011"
4880,Cossacks: European Wars,False,4.99,0,GSC Game World,GSC World Publishing,Strategy,"26 Aug, 2011"
4890,Cossacks II: Battle for Europe,False,4.99,0,GSC Game World,GSC World Publishing,Strategy,"26 Aug, 2011"
4900,Zen of Sudoku,True,0.0,0,Unknown Worlds Entertainment,Unknown Worlds Entertainment,Casual-Indie,"14 Dec, 2006"
4920,Natural Selection 2,False,9.99,0,Unknown Worlds Entertainment,Unknown Worlds Entertainment,Action-Indie-Strategy,"30 Oct, 2012"
6000,STAR WARS™ Republic Commando™,False,8.19,0,LucasArts,LucasArts-Lucasfilm-Disney Interactive,Action,"8 Jul, 2009"
6010,Indiana Jones® and the Fate of Atlantis™,False,4.99,0,LucasArts,LucasArts-Lucasfilm-Disney Interactive,Adventure,"8 Jul, 2009"
6020,STAR WARS™ Jedi Knight - Jedi Academy™,False,8.19,0,Raven Software-Aspyr (Mac),LucasArts-Aspyr (Mac)-Lucasfilm-Disney Interactive,Action,"16 Sep, 2009"
6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,False,8.19,0,Raven Software-Aspyr (Mac),LucasArts-Aspyr (Mac)-Lucasfilm-Disney Interactive,Action,"16 Sep, 2009"
6040,The Dig®,False,4.99,0,LucasArts,LucasArts,Adventure,"8 Jul, 2009"
6060,"Star Wars: Battlefront 2 (Classic, 2005)",False,8.19,0,Pandemic Studios,Lucasfilm-LucasArts-Disney Interactive,Action,"8 Jul, 2009"
6080,Thrillville®: Off the Rails™,False,8.19,0,Frontier,LucasArts,Action-Adventure-Racing-Simulation-Strategy,"8 Jul, 2009"
6090,Armed and Dangerous®,False,4.99,0,Planet Moon Studios,LucasArts-Lucasfilm-Disney Interactive,Action,"8 Jul, 2009"
6120,Shank,False,9.99,0,Klei Entertainment,Klei Entertainment,Action-Indie,"25 Oct, 2010"
6200,Ghost Master®,False,4.99,0,Sick Puppies,Strategy First,Strategy,"21 Dec, 2006"
6210,Vegas: Make It Big™,False,4.99,0,Deepred,Strategy First,Strategy,"21 Dec, 2006"
6220,FlatOut,False,6.99,0,Bugbear Entertainment,Strategy First,Racing,"2 Feb, 2007"
6250,Making History: The Calm & the Storm,False,4.99,0,Muzzy Lane,Strategy First,Action-Strategy,"13 Mar, 2007"
6270,Ducati World Championship,False,0.99,0,Artematica Entertainment,Strategy First,Racing,"21 Sep, 2007"
6300,Dreamfall: The Longest Journey,False,19.99,0,Funcom,Funcom,Adventure-RPG,"12 Jan, 2007"
6310,The Longest Journey,False,9.99,0,Funcom,Funcom,Action-Adventure-RPG,"1 May, 2007"
6370,Bloodline Champions,True,0.0,0,Stunlock Studios,Stunlock Studios,Action-Free to Play-Massively Multiplayer,"28 Oct, 2011"
6400,Joint Task Force,False,6.59,0,Most Wanted Entertainment,HD Publishing,Action-Strategy,"27 Mar, 2007"
6420,Nexus - The Jupiter Incident,False,2.49,0,Mithis Games-THQ Nordic,HandyGames,Indie-Simulation-Strategy,"3 Jul, 2007"
6510,Lost Planet™: Extreme Condition,False,14.99,0,"CAPCOM Co., Ltd.",Capcom,Action-Adventure,"29 Jun, 2007"
6550,Devil May Cry® 3 Special Edition,False,19.99,0,"CAPCOM Co., Ltd.",Capcom,Action,"12 Jun, 2007"
6600,Bullet Candy,False,3.99,0,R C Knight,,Casual-Indie,"14 Feb, 2007"
6800,Commandos: Behind Enemy Lines,False,4.99,0,Pyro Studios,Kalypso Media Digital,Action,"15 Mar, 2007"
6810,Commandos: Beyond the Call of Duty,False,4.99,0,Pyro Studios,Kalypso Media Digital,Action,"15 Mar, 2007"
6830,Commandos 2: Men of Courage,False,1.24,0,Pyro Studios,Kalypso Media Digital,Action,"15 Mar, 2007"
6840,Commandos 3: Destination Berlin,False,4.99,0,Pyro Studios,Kalypso Media Digital,Action,"15 Mar, 2007"
6850,Hitman 2: Silent Assassin,False,8.99,16,Io-Interactive A/S,Io-Interactive A/S,Action,"15 Mar, 2007"
6860,Hitman: Blood Money,False,9.99,18,Io-Interactive A/S,Io-Interactive A/S,Action,"15 Mar, 2007"
6870,Battlestations: Midway,False,6.99,0,Eidos Interactive,Square Enix,Action,"15 Mar, 2007"
6880,Just Cause,False,6.99,16,Avalanche Studios,Square Enix,Action,"15 Mar, 2007"
6900,Hitman: Codename 47,False,7.99,18,IO Interactive A/S,IO Interactive A/S,Action,"15 Mar, 2007"
6910,Deus Ex: Game of the Year Edition,False,6.99,16,Ion Storm,Square Enix,Action,"29 Mar, 2007"
6920,Deus Ex: Invisible War,False,6.99,16,Ion Storm,Square Enix,Action,"29 Mar, 2007"
6980,Thief: Deadly Shadows,False,8.99,0,Ion Storm,Square Enix,Action,"29 Mar, 2007"
7000,Tomb Raider: Legend,False,6.99,16,Crystal Dynamics,Square Enix,Action-Adventure,"29 Mar, 2007"
7010,Project: Snowblind,False,5.99,0,Crystal Dynamics,Square Enix,Action,"29 Mar, 2007"
7020,Rogue Trooper,False,9.99,0,Rebellion,Rebellion,Action,"29 Mar, 2007"
7110,Jade Empire™: Special Edition,False,14.99,0,BioWare Corporation,BioWare Corporation-Electronic Arts,RPG,"27 Feb, 2007"
7200,Trackmania United Forever Star Edition,False,29.99,0,Nadeo,Ubisoft,Racing,"16 Apr, 2008"
7210,"Runaway, A Road Adventure",False,9.99,0,Pendulo Studios,Focus Home Interactive,Adventure,"14 Mar, 2007"
7220,"Runaway, The Dream of The Turtle",False,9.99,0,Pendulo Studios,Focus Home Interactive,Adventure,"14 Mar, 2007"
7260,Loki,False,9.99,0,Cyanide Studios,Focus Home Interactive,RPG,"5 Oct, 2007"
7340,Azada,False,9.99,0,Big Fish Games,Big Fish Games,Casual-Indie,"21 Apr, 2010"
7510,X-Blades,False,9.99,0,Gaijin Entertainment,Topware Interactive,Nudity-Violent-Action-Adventure-RPG,"30 Apr, 2009"
7520,Two Worlds II HD,False,19.99,0,Reality Pump Studios,"Topware Interactive, ACE",Nudity-Violent-RPG,"3 Feb, 2011"
7530,Two Worlds II Castle Defense,False,9.99,0,Reality Pump Studios,Topware Interactive,Strategy,"14 Jun, 2011"
7600,Sid Meier's Railroads!,False,9.99,0,Firaxis Games-Feral Interactive (Mac),2K-Feral Interactive (Mac),Strategy,"4 May, 2007"
7610,Railroad Tycoon 3,False,9.99,0,PopTop,2K,Strategy,"4 May, 2007"
7620,Railroad Tycoon II Platinum,False,4.99,0,PopTop,2K,Strategy,"4 May, 2007"
7650,X-COM: Terror From the Deep,False,4.99,0,"MicroProse Software, Inc",2K,Strategy,"4 May, 2007"
7660,X-COM: Apocalypse,False,4.99,0,"MicroProse Software, Inc",2K,Strategy,"4 Sep, 2008"
7670,BioShock™,False,0.0,0,2K Boston-2K Australia,2K,Action-RPG,"21 Aug, 2007"
7730,X-COM: Interceptor,False,4.99,0,"MicroProse Software, Inc",2K,Strategy,"4 Sep, 2008"
7760,X-COM: UFO Defense,False,4.99,0,"MicroProse Software, Inc",2K,Strategy,"4 Sep, 2008"
7770,X-COM: Enforcer,False,4.99,0,"MicroProse Software, Inc",2K,Strategy,"4 Sep, 2008"
7830,Men of War™,False,4.99,0,Best Way,1C Entertainment-1C-SoftClub,Strategy,"6 May, 2009"
7840,Death Track®: Resurrection,False,2.99,0,Sky Fallen,1C Entertainment,Racing,"6 May, 2009"
7860,NecroVision,False,4.99,0,The Farm 51,1C Entertainment,Action,"20 May, 2009"
7940,Call of Duty® 4: Modern Warfare®,False,19.99,0,Infinity Ward-Aspyr (Mac),Activision-Aspyr (Mac),Action,"12 Nov, 2007"
8000,Tomb Raider: Anniversary,False,8.99,16,Crystal Dynamics-Feral Interactive (Mac),Square Enix-Feral Interactive (Mac),Action-Adventure,"5 Jun, 2007"
8040,Championship Manager 2007,False,4.99,0,Beautiful Game Studios,Square Enix,Sports,"29 Mar, 2007"
8060,Championship Manager 2008,False,4.99,0,Beautiful Game Studios,Square Enix,Sports,"2 Nov, 2007"
8080,Kane and Lynch: Dead Men™,False,6.99,0,IO Interactive,Square Enix,Action,"13 Dec, 2007"
8100,Conflict: Denied Ops,False,5.99,0,Pivotal Games,Square Enix,Action,"8 Feb, 2008"
8140,Tomb Raider: Underworld,False,8.99,16,Crystal Dynamics,Square Enix,Action-Adventure,"21 Nov, 2008"
8170,Battlestations Pacific,False,8.99,0,Eidos Studio Hungary,Square Enix,Action-Strategy,"13 May, 2009"
8190,Just Cause 2,False,14.99,18,Avalanche Studios,Square Enix,Action-Adventure,"23 Mar, 2010"
8200,Sam & Max 101: Culture Shock,False,0.0,0,Telltale Games,Telltale Games,Action-Adventure,"15 Jun, 2007"
8210,Sam & Max 102: Situation: Comedy,False,0.0,0,Telltale Games,Telltale Games,Action-Adventure,"15 Jun, 2007"
8220,"Sam & Max 103: The Mole, the Mob and the Meatball",False,0.0,0,Telltale Games,Telltale Games,Action-Adventure,"15 Jun, 2007"
8230,Sam & Max 104: Abe Lincoln Must Die!,False,0.0,0,Telltale Games,Telltale Games,Action-Adventure,"15 Jun, 2007"
8240,Sam & Max 105: Reality 2.0,False,0.0,0,Telltale Games,Telltale Games,Action-Adventure,"15 Jun, 2007"
8250,Sam & Max 106: Bright Side of the Moon,False,0.0,0,Telltale Games,Telltale Games,Action-Adventure,"15 Jun, 2007"
8260,Sam & Max 201: Ice Station Santa,False,0.0,0,Telltale Games,Telltale Games,Adventure,"16 May, 2008"
8270,Sam & Max 202: Moai Better Blues,False,0.0,0,Telltale Games,Telltale Games,Adventure,"16 May, 2008"
8280,Sam & Max 203: Night of the Raving Dead,False,0.0,0,Telltale Games,Telltale Games,Adventure,"16 May, 2008"
